IDS_TEXTCLIENT_INC_000001	Navigator
IDS_TEXTCLIENT_INC_004658	Exchange Devil Weapon Ticket
IDS_TEXTCLIENT_INC_004659	Exchange Devil Weapon Ticket
IDS_TEXTCLIENT_INC_004660	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004661	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004662	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004663	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004664	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004665	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004666	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004667	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004668	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004669	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004670	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004671	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004672	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004673	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004674	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004675	Exchange Meteonyker Set
IDS_TEXTCLIENT_INC_004676	Exchange Meteonyker Mask Box
IDS_TEXTCLIENT_INC_004677	Exchange Meteonyker Mask Box
IDS_TEXTCLIENT_INC_004678	Exchange Meteonyker Mask Box
IDS_TEXTCLIENT_INC_004679	Exchange Meteonyker Mask Box
IDS_TEXTCLIENT_INC_004680	Exchange R Card and 12% Card Box
IDS_TEXTCLIENT_INC_004681	Exchange R Card and 12% Card Box
IDS_TEXTCLIENT_INC_004682	Exchange R Card and 12% Card Box
IDS_TEXTCLIENT_INC_004683	Exchange R Card and 12% Card Box
IDS_TEXTCLIENT_INC_004684	Exchange Wing Box
IDS_TEXTCLIENT_INC_004685	Exchange Wing Box
IDS_TEXTCLIENT_INC_004686	Exchange Wing Box
IDS_TEXTCLIENT_INC_004687	Exchange Wing Box
IDS_TEXTCLIENT_INC_004688	Exchange Premium Costume Box
IDS_TEXTCLIENT_INC_004689	Exchange Premium Costume Box
IDS_TEXTCLIENT_INC_004690	Exchange Premium Costume Box
IDS_TEXTCLIENT_INC_004691	Exchange Premium Costume Box
IDS_TEXTCLIENT_INC_004692	Exchange Altair and Vega Costume Set
IDS_TEXTCLIENT_INC_004693	Exchange Altair and Vega Costume Set
IDS_TEXTCLIENT_INC_004694	Exchange Altair and Vega Costume Set
IDS_TEXTCLIENT_INC_004695	Exchange Altair and Vega Costume Set
IDS_TEXTCLIENT_INC_004696	Exchange Artifact Fragment Buff Box
IDS_TEXTCLIENT_INC_004697	Exchange Artifact Fragment Buff Box
IDS_TEXTCLIENT_INC_004698	Exchange Artifact Fragment Buff Box
IDS_TEXTCLIENT_INC_004699	Exchange Skeleton Devil's Cloak
IDS_TEXTCLIENT_INC_004700	Exchange Skeleton Devil's Cloak
IDS_TEXTCLIENT_INC_004701	Exchange Skeleton Devil's Cloak
IDS_TEXTCLIENT_INC_004702	Exchange Ninja Box
IDS_TEXTCLIENT_INC_004703	Exchange Ninja Box
IDS_TEXTCLIENT_INC_004704	Exchange Ninja Box
IDS_TEXTCLIENT_INC_004705	Exchange +20 2020 Magic Stick to +15 2021 Magic Stick
IDS_TEXTCLIENT_INC_004706	Exchange +20 2020 Magic Stick to +15 2021 Magic Stick
IDS_TEXTCLIENT_INC_004707	Exchange +20 2020 Magic Stick to +15 2021 Magic Stick
IDS_TEXTCLIENT_INC_004708	
IDS_TEXTCLIENT_INC_004709	
IDS_TEXTCLIENT_INC_004710	
IDS_TEXTCLIENT_INC_004711	
IDS_TEXTCLIENT_INC_004712	
IDS_TEXTCLIENT_INC_004713	
IDS_TEXTCLIENT_INC_004714	
IDS_TEXTCLIENT_INC_004715	
IDS_TEXTCLIENT_INC_004716	
IDS_TEXTCLIENT_INC_004717	
IDS_TEXTCLIENT_INC_004718	
IDS_TEXTCLIENT_INC_004719	
IDS_TEXTCLIENT_INC_004720	
IDS_TEXTCLIENT_INC_004721	
IDS_TEXTCLIENT_INC_004722	
IDS_TEXTCLIENT_INC_004723	
IDS_TEXTCLIENT_INC_004724	
IDS_TEXTCLIENT_INC_004725	
IDS_TEXTCLIENT_INC_004726	
IDS_TEXTCLIENT_INC_004727	
IDS_TEXTCLIENT_INC_004728	
IDS_TEXTCLIENT_INC_004729	
IDS_TEXTCLIENT_INC_004730	
IDS_TEXTCLIENT_INC_004731	
IDS_TEXTCLIENT_INC_004732	
IDS_TEXTCLIENT_INC_004733	
IDS_TEXTCLIENT_INC_004734	
IDS_TEXTCLIENT_INC_004735	
IDS_TEXTCLIENT_INC_004736	
IDS_TEXTCLIENT_INC_004737	
IDS_TEXTCLIENT_INC_004738	Exchange Teddy Bear Pieces
IDS_TEXTCLIENT_INC_004739	Exchange Teddy Bear Pieces
IDS_TEXTCLIENT_INC_004740	Exchange Teddy Bear Pieces
IDS_TEXTCLIENT_INC_004741	Exchange quest item to Christmas Medal and Snowflake
IDS_TEXTCLIENT_INC_004742	Exchange quest item to Christmas Medal and Snowflake
IDS_TEXTCLIENT_INC_004743	Exchange quest item to Christmas Medal and Snowflake
IDS_TEXTCLIENT_INC_004744	Exchange quest item to Christmas Medal and Snowflake
IDS_TEXTCLIENT_INC_004745	Exchange quest item to Christmas Medal and Snowflake
IDS_TEXTCLIENT_INC_004746	Exchange quest item to Christmas Medal and Snowflake
IDS_TEXTCLIENT_INC_004747	Exchange Golden Apple
IDS_TEXTCLIENT_INC_004748	Exchange Golden Apple
IDS_TEXTCLIENT_INC_004749	Exchange Golden Apple
IDS_TEXTCLIENT_INC_004750	Exchange Christmas Fairy
IDS_TEXTCLIENT_INC_004751	Exchange Christmas Fairy
IDS_TEXTCLIENT_INC_004752	Exchange Christmas Fairy
IDS_TEXTCLIENT_INC_004753	Exchange Present Box to Event Item
IDS_TEXTCLIENT_INC_004754	Exchange Present Box to Event Item
IDS_TEXTCLIENT_INC_004755	Exchange Present Box to Event Item
IDS_TEXTCLIENT_INC_004756	Exchange Valentine Box(Jessica)
IDS_TEXTCLIENT_INC_004757	Exchange Valentine Box(Jessica)
IDS_TEXTCLIENT_INC_004758	Exchange Valentine Box(Jessica)
IDS_TEXTCLIENT_INC_004759	Exchange Valentine Box(Nana)
IDS_TEXTCLIENT_INC_004760	Exchange Valentine Box(Nana)
IDS_TEXTCLIENT_INC_004761	Exchange Valentine Box(Nana)
IDS_TEXTCLIENT_INC_004762	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004763	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004764	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004765	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004766	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004767	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004768	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004769	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004770	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004771	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004772	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004773	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004774	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004775	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004776	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004777	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004778	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004779	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004780	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004781	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004782	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004783	Exchange Upgraded Old Bora Ring
IDS_TEXTCLIENT_INC_004784	Exchange Old Bora Ring
IDS_TEXTCLIENT_INC_004785	Exchange Old Bora Ring
IDS_TEXTCLIENT_INC_004786	Exchange Old Bora Ring
IDS_TEXTCLIENT_INC_004787	Exchange Fairy Bag
IDS_TEXTCLIENT_INC_004788	Exchange Fairy Bag
IDS_TEXTCLIENT_INC_004789	Exchange Fairy Bag
IDS_TEXTCLIENT_INC_004790	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004791	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004792	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004793	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004794	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004795	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004796	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004797	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004798	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004799	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004800	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004801	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004802	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004803	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004804	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004805	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004806	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004807	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004808	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004809	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004810	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004811	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004812	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004813	보라빛 목걸이 교환
IDS_TEXTCLIENT_INC_004814	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004815	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004816	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004817	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004818	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004819	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004820	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004821	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004822	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004823	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004824	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004825	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004826	보라 악세서리 교환
IDS_TEXTCLIENT_INC_004827	해신 티켓 교환
IDS_TEXTCLIENT_INC_004828	해신 티켓 교환
IDS_TEXTCLIENT_INC_004829	해신 티켓 교환
IDS_TEXTCLIENT_INC_004830	해신 티켓 교환
IDS_TEXTCLIENT_INC_004831	夢想貨幣
IDS_TEXTCLIENT_INC_004832	夢想貨幣
IDS_TEXTCLIENT_INC_004833	夢想貨幣
IDS_TEXTCLIENT_INC_004834	夢想貨幣
IDS_TEXTCLIENT_INC_004835	夢想貨幣
IDS_TEXTCLIENT_INC_004836	夢想貨幣
IDS_TEXTCLIENT_INC_004837	夢想貨幣
IDS_TEXTCLIENT_INC_004838	夢想貨幣
IDS_TEXTCLIENT_INC_004839	夢想貨幣
IDS_TEXTCLIENT_INC_004840	夢想貨幣
IDS_TEXTCLIENT_INC_004841	Exchange Magical Elf Bag
IDS_TEXTCLIENT_INC_004842	Exchange Magical Elf Bag
IDS_TEXTCLIENT_INC_004843	Exchange Magical Elf Bag
IDS_TEXTCLIENT_INC_004844	IDS_TEXTCLIENT_INC_004844
IDS_TEXTCLIENT_INC_004845	IDS_TEXTCLIENT_INC_004845
IDS_TEXTCLIENT_INC_004846	IDS_TEXTCLIENT_INC_004846
IDS_TEXTCLIENT_INC_004847	IDS_TEXTCLIENT_INC_004847
IDS_TEXTCLIENT_INC_004848	IDS_TEXTCLIENT_INC_004848
IDS_TEXTCLIENT_INC_004849	IDS_TEXTCLIENT_INC_004849
IDS_TEXTCLIENT_INC_004850	IDS_TEXTCLIENT_INC_004850
IDS_TEXTCLIENT_INC_004851	IDS_TEXTCLIENT_INC_004851
IDS_TEXTCLIENT_INC_004852	Exchange Star Box 2021
IDS_TEXTCLIENT_INC_004853	Exchange Star Box 2021
IDS_TEXTCLIENT_INC_004854	Exchange Star Box 2021
IDS_TEXTCLIENT_INC_004855	Exchange Love Bag
IDS_TEXTCLIENT_INC_004856	Exchange Love Bag
IDS_TEXTCLIENT_INC_004857	Exchange Love Bag
IDS_TEXTCLIENT_INC_004858	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004859	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004860	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004861	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004862	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004863	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004864	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004865	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004866	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004867	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004868	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004869	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004870	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004871	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004872	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004873	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004874	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004875	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004876	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004877	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004878	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004879	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004880	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004881	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004882	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004883	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004884	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004885	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004886	Exchange Magic Stick
IDS_TEXTCLIENT_INC_004887	
IDS_TEXTCLIENT_INC_004888	
IDS_TEXTCLIENT_INC_004889	
IDS_TEXTCLIENT_INC_004890	
IDS_TEXTCLIENT_INC_004891	
IDS_TEXTCLIENT_INC_004892	
IDS_TEXTCLIENT_INC_004893	
IDS_TEXTCLIENT_INC_004894	
IDS_TEXTCLIENT_INC_004895	
IDS_TEXTCLIENT_INC_004896	
IDS_TEXTCLIENT_INC_004897	
IDS_TEXTCLIENT_INC_004898	
IDS_TEXTCLIENT_INC_004899	
IDS_TEXTCLIENT_INC_004900	
IDS_TEXTCLIENT_INC_004901	
IDS_TEXTCLIENT_INC_004902	Sacred Bead of the Hunter
IDS_TEXTCLIENT_INC_004903	Sacred Bead of the Soul Leeching
IDS_TEXTCLIENT_INC_004904	Sacred Bead of the Witch Hunter
IDS_TEXTCLIENT_INC_004905	You can obtain the 1 Year Anniversary event letters by defeating the event monster "Anniversary Mocomochi". Combine the 1 Year Anniversary event letters to exchange for the items below. The event item exchange ends on October 6 07:00 UTC so please exchange before then.
IDS_TEXTCLIENT_INC_004906	You can obtain the 1 Year Anniversary event letters by defeating the event monster "Anniversary Mocomochi". Combine the 1 Year Anniversary event letters to exchange for the items below. The event item exchange ends on October 6 07:00 UTC so please exchange before then.
IDS_TEXTCLIENT_INC_004907	
IDS_TEXTCLIENT_INC_004908	
IDS_TEXTCLIENT_INC_004909	
IDS_TEXTCLIENT_INC_004910	
IDS_TEXTCLIENT_INC_004911	2021 Thanksgiving items Exchange
IDS_TEXTCLIENT_INC_004912	2021 Thanksgiving items Exchange
IDS_TEXTCLIENT_INC_004913	2021 Thanksgiving items Exchange
IDS_TEXTCLIENT_INC_004914	2021 Thanksgiving items Exchange
IDS_TEXTCLIENT_INC_004915	2021 Thanksgiving items Exchange
IDS_TEXTCLIENT_INC_004916	2021 Thanksgiving items Exchange
IDS_TEXTCLIENT_INC_004917	2021 Ball Exchange
IDS_TEXTCLIENT_INC_004918	2021 Ball Exchange
IDS_TEXTCLIENT_INC_004919	2021 Ball Exchange
IDS_TEXTCLIENT_INC_004920	2021 Ball Exchange
IDS_TEXTCLIENT_INC_004921	
IDS_TEXTCLIENT_INC_004922	
IDS_TEXTCLIENT_INC_004923	
IDS_TEXTCLIENT_INC_004924	
IDS_TEXTCLIENT_INC_004925	
IDS_TEXTCLIENT_INC_004926	
IDS_TEXTCLIENT_INC_004927	
IDS_TEXTCLIENT_INC_004928	
IDS_TEXTCLIENT_INC_004929	
IDS_TEXTCLIENT_INC_004930	
IDS_TEXTCLIENT_INC_004931	Exchange Pumpkin Surprise Item
IDS_TEXTCLIENT_INC_004932	Exchange Pumpkin Surprise Item
IDS_TEXTCLIENT_INC_004933	Exchange Pumpkin Surprise Item
IDS_TEXTCLIENT_INC_004934	Exchange Pumpkin Surprise Item
IDS_TEXTCLIENT_INC_004935	Exchange Pumpkin Surprise Item
IDS_TEXTCLIENT_INC_004936	Exchange Pumpkin Surprise Item
IDS_TEXTCLIENT_INC_004937	Exchange Pumpkin Surprise Item
IDS_TEXTCLIENT_INC_004938	묘목 씨앗 교환
IDS_TEXTCLIENT_INC_004939	묘목 씨앗 교환
IDS_TEXTCLIENT_INC_004940	One-handed Weapon Exchange
IDS_TEXTCLIENT_INC_004941	One-handed Weapon Exchange
IDS_TEXTCLIENT_INC_004942	Two-handed Weapon Exchange
IDS_TEXTCLIENT_INC_004943	Two-handed Weapon Exchange
IDS_TEXTCLIENT_INC_004944	抽獎兌換
IDS_TEXTCLIENT_INC_004945	抽獎兌換
IDS_TEXTCLIENT_INC_004946	將感恩節稻穗交給我，將可以兌換各種稀有道具
IDS_TEXTCLIENT_INC_004947	將感恩節稻穗交給我，將可以兌換各種稀有道具
IDS_TEXTCLIENT_INC_004948	Exchange Gabi Token
IDS_TEXTCLIENT_INC_004949	Exchange Gabi Token
IDS_TEXTCLIENT_INC_004950	Exchange to Purified Devil's Cloak
IDS_TEXTCLIENT_INC_004951	Exchange to Purified Devil's Cloak
IDS_TEXTCLIENT_INC_004952	Exchange for New Year Box
IDS_TEXTCLIENT_INC_004953	Exchange for New Year Box
IDS_TEXTCLIENT_INC_004954	Floating Castle
IDS_TEXTCLIENT_INC_004955	IDS_TEXTCLIENT_INC_004955
IDS_TEXTCLIENT_INC_004956	IDS_TEXTCLIENT_INC_004956
IDS_TEXTCLIENT_INC_004957	IDS_TEXTCLIENT_INC_004957
IDS_TEXTCLIENT_INC_004958	IDS_TEXTCLIENT_INC_004958
IDS_TEXTCLIENT_INC_004959	Exchange SR Card Pieces to an unconfirmed SR Piercing Card Box.
IDS_TEXTCLIENT_INC_004960	Exchange SR Card Pieces to an unconfirmed SR Piercing Card Box.
IDS_TEXTCLIENT_INC_004961	Exchange 18% Card Pieces to an unconfirmed 18% Piercing Card Box.
IDS_TEXTCLIENT_INC_004962	Exchange 18% Card Pieces to an unconfirmed 18% Piercing Card Box.
IDS_TEXTCLIENT_INC_004963	Exchange Enhanced Ancient Rune Pieces - STR to an Unconfirmed Ancient Rune - STR
IDS_TEXTCLIENT_INC_004964	Exchange Enhanced Ancient Rune Pieces - STR to an Unconfirmed Ancient Rune - STR
IDS_TEXTCLIENT_INC_004965	Exchange Enhanced Ancient Rune Pieces - INT to an Unconfirmed Ancient Rune - INT
IDS_TEXTCLIENT_INC_004966	Exchange Enhanced Ancient Rune Pieces - INT to an Unconfirmed Ancient Rune - INT
IDS_TEXTCLIENT_INC_004967	Exchange Enhanced Ancient Rune Pieces - DEX to an Unconfirmed Ancient Rune - DEX
IDS_TEXTCLIENT_INC_004968	Exchange Enhanced Ancient Rune Pieces - DEX to an Unconfirmed Ancient Rune - DEX
IDS_TEXTCLIENT_INC_004969	Exchange Enhanced Ancient Rune Pieces - STA to an Unconfirmed Ancient Rune - STA
IDS_TEXTCLIENT_INC_004970	Exchange Enhanced Ancient Rune Pieces - STA to an Unconfirmed Ancient Rune - STA
IDS_TEXTCLIENT_INC_004971	Exchange Piece of Primordial Glasses per class to an Primordial Glasses Box per class
IDS_TEXTCLIENT_INC_004972	Exchange Piece of Primordial Glasses per class to an Primordial Glasses Box per class
IDS_TEXTCLIENT_INC_004973	Fre..sh....me...at...!
IDS_TEXTCLIENT_INC_004974	Come...my...child..ren...feast...on..them..
IDS_TEXTCLIENT_INC_004975	I...will...ch..op..you....cle...an...
IDS_TEXTCLIENT_INC_004976	Meat....more....meat......ugh
IDS_TEXTCLIENT_INC_004977	IDS_TEXTCLIENT_INC_004977
IDS_TEXTCLIENT_INC_004978	IDS_TEXTCLIENT_INC_004978
IDS_TEXTCLIENT_INC_004979	IDS_TEXTCLIENT_INC_004979
IDS_TEXTCLIENT_INC_004980	IDS_TEXTCLIENT_INC_004980
IDS_TEXTCLIENT_INC_004981	Exchange Ronin Shogun Box
IDS_TEXTCLIENT_INC_004982	Exchange Ronin Shogun Box
IDS_TEXTCLIENT_INC_004983	Exchange Sakura Shogun Box
IDS_TEXTCLIENT_INC_004984	Exchange Sakura Shogun Box
IDS_TEXTCLIENT_INC_004985	Exchange Time Travel Ticket
IDS_TEXTCLIENT_INC_004986	Exchange Time Travel Ticket
IDS_TEXTCLIENT_INC_004987	Easter Certificate Exchange
IDS_TEXTCLIENT_INC_004988	Easter Certificate Exchange
IDS_TEXTCLIENT_INC_004989	IDS_TEXTCLIENT_INC_004989
IDS_TEXTCLIENT_INC_004990	IDS_TEXTCLIENT_INC_004990
IDS_TEXTCLIENT_INC_004991	IDS_TEXTCLIENT_INC_004991
IDS_TEXTCLIENT_INC_004992	IDS_TEXTCLIENT_INC_004992
IDS_TEXTCLIENT_INC_004993	IDS_TEXTCLIENT_INC_004993
IDS_TEXTCLIENT_INC_004994	IDS_TEXTCLIENT_INC_004994
IDS_TEXTCLIENT_INC_004995	IDS_TEXTCLIENT_INC_004995
IDS_TEXTCLIENT_INC_004996	IDS_TEXTCLIENT_INC_004996
IDS_TEXTCLIENT_INC_004997	IDS_TEXTCLIENT_INC_004997
IDS_TEXTCLIENT_INC_004998	IDS_TEXTCLIENT_INC_004998
IDS_TEXTCLIENT_INC_004999	IDS_TEXTCLIENT_INC_004999
IDS_TEXTCLIENT_INC_005000	IDS_TEXTCLIENT_INC_005000
IDS_TEXTCLIENT_INC_005001	IDS_TEXTCLIENT_INC_005001
IDS_TEXTCLIENT_INC_005002	IDS_TEXTCLIENT_INC_005002
IDS_TEXTCLIENT_INC_005003	Floating Castle Supply Box Exchange
IDS_TEXTCLIENT_INC_005004	Floating Castle Supply Box Exchange
IDS_TEXTCLIENT_INC_005005	Returning Character Token Exchange
IDS_TEXTCLIENT_INC_005006	Returning Character Token Exchange
IDS_TEXTCLIENT_INC_005007	Returning Character Ticket Exchange
IDS_TEXTCLIENT_INC_005008	Returning Character Ticket Exchange
IDS_TEXTCLIENT_INC_005009	
IDS_TEXTCLIENT_INC_005010	
IDS_TEXTCLIENT_INC_005011	
IDS_TEXTCLIENT_INC_005012	
IDS_TEXTCLIENT_INC_005013	
IDS_TEXTCLIENT_INC_005014	
IDS_TEXTCLIENT_INC_005015	
IDS_TEXTCLIENT_INC_005016	
IDS_TEXTCLIENT_INC_005017	
IDS_TEXTCLIENT_INC_005018	
IDS_TEXTCLIENT_INC_005019	
IDS_TEXTCLIENT_INC_005020	
IDS_TEXTCLIENT_INC_005021	Cherry Blossom Sibyl's Gratitude Exchange
IDS_TEXTCLIENT_INC_005022	You can collect Cherry Blossom Sibyl's Gratitude through the daily quest and exchange for the following items.
IDS_TEXTCLIENT_INC_005023	Cherry Blossom Petal Exchange
IDS_TEXTCLIENT_INC_005024	You can gather Cherry Blossom Petal items by defeating monsters above Lv. 15 and exchange for the following items.
IDS_TEXTCLIENT_INC_005025	Awoken Warrior Cloth Exchange
IDS_TEXTCLIENT_INC_005026	Exchange Awoken Vagabond Warrior Cloth and Awoken Cherry Blossom Warrior Cloth
IDS_TEXTCLIENT_INC_005027	This can only be activated with Extra Bag.
IDS_TEXTCLIENT_INC_005028	This can only be activated with Premium Bag.
IDS_TEXTCLIENT_INC_005029	You can activate the Premium Bag only after activating the Extra Bag.
IDS_TEXTCLIENT_INC_005030	You can activate only with the Premium Bag item after the Extra Bag slots are both activated. Drag this bag to an empty slot to activate the item after activating the Extra Bag.
IDS_TEXTCLIENT_INC_005031	IDS_TEXTCLIENT_INC_005031
IDS_TEXTCLIENT_INC_005032	IDS_TEXTCLIENT_INC_005032
IDS_TEXTCLIENT_INC_005033	IDS_TEXTCLIENT_INC_005033
IDS_TEXTCLIENT_INC_005034	IDS_TEXTCLIENT_INC_005034
IDS_TEXTCLIENT_INC_005035	IDS_TEXTCLIENT_INC_005035
IDS_TEXTCLIENT_INC_005036	IDS_TEXTCLIENT_INC_005036
IDS_TEXTCLIENT_INC_005037	IDS_TEXTCLIENT_INC_005037
IDS_TEXTCLIENT_INC_005038	IDS_TEXTCLIENT_INC_005038
IDS_TEXTCLIENT_INC_005039	IDS_TEXTCLIENT_INC_005039
IDS_TEXTCLIENT_INC_005040	IDS_TEXTCLIENT_INC_005040
IDS_TEXTCLIENT_INC_005041	IDS_TEXTCLIENT_INC_005041
IDS_TEXTCLIENT_INC_005042	IDS_TEXTCLIENT_INC_005042
IDS_TEXTCLIENT_INC_005043	IDS_TEXTCLIENT_INC_005043
IDS_TEXTCLIENT_INC_005044	IDS_TEXTCLIENT_INC_005044
IDS_TEXTCLIENT_INC_005045	IDS_TEXTCLIENT_INC_005045
IDS_TEXTCLIENT_INC_005046	IDS_TEXTCLIENT_INC_005046
IDS_TEXTCLIENT_INC_005047	IDS_TEXTCLIENT_INC_005047
IDS_TEXTCLIENT_INC_005048	IDS_TEXTCLIENT_INC_005048
IDS_TEXTCLIENT_INC_005049	IDS_TEXTCLIENT_INC_005049
IDS_TEXTCLIENT_INC_005050	IDS_TEXTCLIENT_INC_005050
IDS_TEXTCLIENT_INC_005051	IDS_TEXTCLIENT_INC_005051
IDS_TEXTCLIENT_INC_005052	IDS_TEXTCLIENT_INC_005052
IDS_TEXTCLIENT_INC_005053	IDS_TEXTCLIENT_INC_005053
IDS_TEXTCLIENT_INC_005054	IDS_TEXTCLIENT_INC_005054
IDS_TEXTCLIENT_INC_005055	IDS_TEXTCLIENT_INC_005055
IDS_TEXTCLIENT_INC_005056	IDS_TEXTCLIENT_INC_005056
IDS_TEXTCLIENT_INC_005057	IDS_TEXTCLIENT_INC_005057
IDS_TEXTCLIENT_INC_005058	IDS_TEXTCLIENT_INC_005058
IDS_TEXTCLIENT_INC_005059	IDS_TEXTCLIENT_INC_005059
IDS_TEXTCLIENT_INC_005060	IDS_TEXTCLIENT_INC_005060
IDS_TEXTCLIENT_INC_005061	IDS_TEXTCLIENT_INC_005061
IDS_TEXTCLIENT_INC_005062	IDS_TEXTCLIENT_INC_005062
IDS_TEXTCLIENT_INC_005063	IDS_TEXTCLIENT_INC_005063
IDS_TEXTCLIENT_INC_005064	IDS_TEXTCLIENT_INC_005064
